PUBCHEM_OPENEYE_CAN_SMILES	PUBCHEM_COMPOUND_CID	PUBCHEM_IUPAC_INCHIKEY	PUBCHEM_MOLECULAR_FORMULA	PUBCHEM_MOLECULAR_WEIGHT
CN(C)CCNC1=CC(=CC2=C(C(=CN=C12)CO)NCC3=CC(=C(C=C3)OC)Cl)C#N	46842171	OSFXKBDOLXBQRH-UHFFFAOYSA-N	C23H26ClN5O2	439.944
CN(C)C1=CC(=CC2=C(C(=CN=C12)CO)NCC3=CC(=C(C=C3)OC)Cl)C#N	46842169	YMTICTKFJDXTTA-UHFFFAOYSA-N	C21H21ClN4O2	396.875
CC1=C2C(=CC(=C1)C3CCN(CC3)CCNC)NC(=N2)C4=CC=CC=C4OC	45487361	UIOCYUYAFSMOJF-UHFFFAOYSA-N	C23H30N4O	378.52
CC1=C2C(=CC(=C1)C3CCN(CC3)CCNC)NC(=N2)C4=C(N=CC=C4)OC	45487360	KURQUYFXRUVCIU-UHFFFAOYSA-N	C22H29N5O	379.508
CC1=C2C(=CC(=C1)C3CCN(CC3)CCNC)NC(=N2)C4=C(C=C(C=C4)F)OC	45487347	GBMDFYLUPGWOCT-UHFFFAOYSA-N	C23H29FN4O	396.51
CC1=C2C(=CC(=C1)C3CCN(CC3)CCNC)NC(=N2)C4=C(C=CC=C4F)OC	45487323	ZLRRUTKULBYBCH-UHFFFAOYSA-N	C23H29FN4O	396.51
CN1CCN(CC1)C(=O)C2=C3C(=CC=C2)NC(=N3)CN(C)C4CCCC5=C4N=CC=C5	45484638	HNEQUZWLILAGMA-UHFFFAOYSA-N	C24H30N6O	418.545
CN(CC1=NC2=C(C=CC=C2N1)C(=O)NCCCCN)C3CCCC4=C3N=CC=C4	45484618	LQVUNQPJWCYVCI-UHFFFAOYSA-N	C23H30N6O	406.534
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N.Cl.Cl	45480520	DSBSVDCHFMEYBX-FFXKMJQXSA-N	C13H18Cl2N4O	317.214
CCOC(=O)CC1=CSC(=N1)NCC2=CC(=CC3=C2NC(=O)C(=O)N3)Br.Br	45265431	GNHBMWFAQHCGAP-UHFFFAOYSA-N	C16H16Br2N4O4S	520.196
CC1C2CC3=C(C1(CCN2CC4CC4)C)C5=NNN=C5C=C3	44591198	CZRWDWGQXCPHDZ-DQMVDXCWSA-N	C18H24N4	296.418
CC1(CC(C(N1O)(C)C)C2=NC3=C(C=CC=C3N2)C(=O)N)C	44590299	VSHLSBGNWXPKGS-UHFFFAOYSA-N	C16H22N4O2	302.378
C[N+]1=CC(=CC2=CC=CC=C21)NC(=O)C3=NC4=C(C=CC5=C4N=C(C=C5)C(=O)NC6=CC7=CC=CC=C7[N+](=C6)C)C=C3	44449504	CTOLNXAGCUTHBW-UHFFFAOYSA-P	C34H26N6O2+2	550.622
CCCCC12CCC(=O)C(=C1C3=C(C2)C4=NNN=C4C=C3)CC	44415700	PYWHZNIQLVXCCU-IBGZPJMESA-N	C19H23N3O	309.413
CC1CN2C3=C(C=CC(=C3CN1CC=C)Cl)NC2=S	44382404	TZUXOSYJBUEZGP-VIFPVBQESA-N	C14H16ClN3S	293.813
CCCCC1=[N+](C2=C(C(=C(C=C2)OCC)C(=O)O)N=C1OC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)[O-]	44314992	HOKKHKUKGHKMAT-UHFFFAOYSA-N	C28H26N6O5	526.553
CCCCC1=[N+](C2=C(C(=C(C=C2)OCCCC)C(=O)O)N=C1OC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)[O-]	44314920	LALYYKKQMQBLIW-UHFFFAOYSA-N	C30H30N6O5	554.607
CCCCC1=[N+](C2=CC=CC(=C2N=C1OC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O)[O-]	44212344	HKILVSYZMRJZQL-UHFFFAOYSA-N	C26H22N6O4	482.5
CCC1=C2C=C(C=C(C2=NC=C1)N3CCCC3=O)C(=O)NC(CC4=CC=CC=C4)C(CNCC5=CC(=CC=C5)C(F)(F)F)O	44143269	YDNCUOPJVVQEMT-MFMCTBQISA-N	C34H35F3N4O3	604.674
CC(C)CC1=NC2=C(C=CC=C2N1C3=CC(=CC=C3)OC4=CC(=CC=C4)S(=O)(=O)C)C(F)(F)F	42641974	GBEWPJJHRRWGJD-UHFFFAOYSA-N	C25H23F3N2O3S	488.525
C1=CC=C(C=C1)C2=C3C(=CC=C2)N=C(N3CC4=CC(=C(C=C4)Cl)Cl)N	42627579	JFVMZMBFRZPOFF-UHFFFAOYSA-N	C20H15Cl2N3	368.261
CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC	42610657	HKSZLNNOFSGOKW-UAXGJYLHSA-N	C28H26N4O3	466.541
COC(=O)C(=C(NC1CCCCN(C1=O)CC(=O)N2CCCC2)NC3=CC=CC4=C3NC=C4Cl)C#N	25138140	QDGDCWKBZPDHTQ-UZXYXVAJSA-N	C25H29ClN6O4	512.995
CC(C)(C1=C2C(=CC=C1)NC3=C(CN2S(=O)(=O)C4=CC=C(C=C4)OC(F)(F)F)C=CC(=N3)C(F)(F)F)C(=O)N	25129212	NBKUBOVNSGCPCY-UHFFFAOYSA-N	C24H20F6N4O4S	574.498
CC(C)(C1=NC(=NO1)C2(CCC2)C3=C4C(=CC=C3)NC5=C(CN4S(=O)(=O)C6=CC=C(C=C6)OC(F)(F)F)C=CC(=N5)C(F)(F)F)O	25128867	AODCQIBERISBGK-UHFFFAOYSA-N	C29H25F6N5O5S	669.599
C1=CC2=C(NN=C2C(=C1)N)CC3=C(C(=C(C=C3)Br)OC4=CC(=CC(=C4)C#N)Cl)F	24886143	GCEGOTUYYWDPTF-UHFFFAOYSA-N	C21H13BrClFN4O	471.714
CC1=C2C(=C(C=C(C2=NC=C1)NCC3=CC=CO3)OC)OC4=CC=CC(=C4)C(F)(F)F	24857833	NQWLDYQSVOCLKR-UHFFFAOYSA-N	C23H19F3N2O3	428.411
CC1=C2C(=CC(=C1)C3=C(C=CC(=C3)OC)Cl)N=NC(=N2)NC4=CC=C(C=C4)OCCN5CCCC5	24822918	OJBBZIACVFADED-UHFFFAOYSA-N	C27H28ClN5O2	490.004
CN(C)CCNC1=C2C3=C(C=C1)N=CN3C4=C(C2=O)C=C(C=C4)F	24803338	WAIGLWXPISVSSN-UHFFFAOYSA-N	C18H17FN4O	324.359
CC1=C2C=CC3=C(C=CN=C3C2=NC=C1)C.O	24207206	LSNPHXIRAJPVSN-UHFFFAOYSA-N	C14H14N2O	226.279
C1=CC=C(C=C1)C=CC2=C(C=C(C=C2)N3N=C4C=CC5=CC=CC=C5C4=N3)S(=O)(=O)[O-].[Na+]	23669139	PCNRQYHSJVEIGH-ASTDGNLGSA-M	C24H16N3NaO3S	449.46
C1CCCN(CC1)CCCOC2=CC=C(C=C2)CCN3CCN(CC3)C4=C5C(=CC(=C4)CC6=CC=CC=C6)C=CC(=N5)CCC(=O)O	23582308	FZTMDWIJTHPEMP-UHFFFAOYSA-N	C40H50N4O3	634.865
CC1=C2C=C(C=C(C2=NC=C1)N)CC3=CN=C(N=C3N)N	23323066	KQQMBGTVDPCLIU-UHFFFAOYSA-N	C15H16N6	280.335
CC1=C2C=C(C=C(C2=NC=C1)[N+](=O)[O-])CC3=CN=C(N=C3N)N	23323050	CCUBNVSZBQUGLD-UHFFFAOYSA-N	C15H14N6O2	310.317
CC(=O)N(C)CC1=C2C(=CC=C1)N(C(=N2)C3=C(C=CC=C3F)F)CC4=C(C=CC=C4F)F	22482489	DLHBWQRROLAMTA-UHFFFAOYSA-N	C24H19F4N3O	441.43
CC(=O)OCC1=C2C(=CC=C1)N(C(=N2)C3=C(C=CC=C3F)F)CC4=C(C=CC=C4F)F	22482478	OEFKKIOENWZRER-UHFFFAOYSA-N	C23H16F4N2O2	428.387
COCC1=C2C(=CC=C1)N(C(=N2)C3=C(C=CC=C3F)F)CC4=C(C=CC=C4F)F	22482459	TWJFQLDHQKQCBP-UHFFFAOYSA-N	C22H16F4N2O	400.377
C1=CN=CC2=C1C3=CC(=CC(=C3N2)N)Cl	21362701	HHZQETZZACUFHE-UHFFFAOYSA-N	C11H8ClN3	217.656
C1CN(CC2C1N3CCNC4=CC=CC2=C43)CCCC(=O)C5=CC=C(C=C5)F	21302486	WPJSNLWFVMFFSG-FPOVZHCZSA-N	C23H26FN3O	379.479
CCCCC1=NC2=C(C(=C(C=C2)OCC)C(=O)O)N=C1OC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5	20098311	KFZLRWSDSFLUMN-UHFFFAOYSA-N	C28H26N6O4	510.554
CCCN(CCC)C1=C(C=C(C=C1C(F)(F)F)[N+](=O)[O-])[N+](=O)[O-]	19812559	HVEVBIXFNBWEFW-UHFFFAOYSA-N	C13H16F3N3O4	335.283
CN(C)C1=C(C(=CC(=C1)Cl)C(=O)NC2=NC=C(C=C2)Cl)NC(=O)C3=CC=C(C=C3)C(=N)N(C)C	18727867	YYVFDLCKNKSJIB-UHFFFAOYSA-N	C24H24Cl2N6O2	499.396
CC1=CC2=C(C=C1)S(=O)(=O)NC3=C2C=CC4=C3N=CC=C4	16759925	KYPLTYNYSYVGGA-UHFFFAOYSA-N	C16H12N2O2S	296.344
CS(=O)(=O)NC1=CC=C(C=C1)CCNC(=O)C2=C3C(=C(C=C2)O)NC(=N3)C4=C(C=C(C=C4)Cl)Cl	16758212	BFHQTAMNYUCFBP-UHFFFAOYSA-N	C23H20Cl2N4O4S	519.397
CC1=C2C(=CC(=C1)C3=C(C=CC=C3Cl)Cl)N=NC(=N2)NC4=CC=C(C=C4)OCC[N+]5(CCCC5)[O-]	16664354	URNMUIDFWOJTPW-UHFFFAOYSA-N	C26H25Cl2N5O2	510.419
C1=CC2=C(C=CC(=C2N=C1)N)Br.Cl	16192748	PXRMUKRCAFQNLK-UHFFFAOYSA-N	C9H8BrClN2	259.531
COC1=CC(=C2C(=C1)C=CC=N2)N3CCN(CC3)C4CCN(CC4)C5=CC=CC6=C5N=CC=C6	16091081	GORYJXZWFPJTLB-UHFFFAOYSA-N	C28H31N5O	453.59
CC1=C2C(=C(C=C(C2=NC=C1)NCCCN)OC)OC3=CC=CC(=C3)C(F)(F)F	16048421	PPRRJSWOEFBRDQ-UHFFFAOYSA-N	C21H22F3N3O2	405.421
CC1CN(CCN1C2=NC3=C(N2)C=C(C=C3C4=CC(=C(C(=C4)F)F)F)C(F)(F)F)C5=C(C=C(C=N5)C(CO)O)Cl	15984102	VZBVEWNPFLFUCS-FXADVQPWSA-N	C26H22ClF6N5O2	585.935
CC1=CN=C2C(=C1)C=CC3=C2N=CC=C3	15783796	PBIOPYCIDCAUBZ-UHFFFAOYSA-N	C13H10N2	194.237
CCCCCC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O	15654747	UDTXFQIFKYJPKN-UHFFFAOYSA-N	C27H26N6O2	466.545
C1CC2=C3C(=CC=C2)N(C(=O)N3C1)CCN4CCC(CC4)CC5=CNC6=C5C=C(C=C6)F	15646710	SEWRNPYYJIOWLZ-UHFFFAOYSA-N	C26H29FN4O	432.543
C1=CC=C(C=C1)S(=O)(=O)C2=C(C3=C(C(=C2)N)N=CC=C3)[N+](=O)[O-]	15383694	NKMXAKWLQCPQHB-UHFFFAOYSA-N	C15H11N3O4S	329.33
C1=CC(=C(C(=C1)Cl)C2=NC3=C(N2)C4=C(C=C(C=C4)F)C5=C3C=CNC5=O)F	12997805	CMQVWDQTOHJZLK-UHFFFAOYSA-N	C20H10ClF2N3O	381.767
CC1=CN=C2C(=C1)C=CC3=CC(=CN=C32)C	12987698	KSACKJIWQPGKMJ-UHFFFAOYSA-N	C14H12N2	208.264
CC(CCCNC1=C2C(=CC(=C1)OC)C=CC=N2)N.Cl.Cl	12302978	UWWYFQYAIHDLFL-UHFFFAOYSA-N	C15H23Cl2N3O	332.269
C1=CC=C(C=C1)C2=NC3=C(N2)C4=C(C5=C3C=CC=N5)N=CC=C4	12058770	OUDYQQMSEXVROM-UHFFFAOYSA-N	C19H12N4	296.333
COC1=CC(=C2C(=C1)C=CC=N2)N3CCN(CC3)C4CCN(CC4)C5=C6C(=C(C=C5)F)C=C(C=N6)F	12004280	VTIKCSNWLLZXHI-UHFFFAOYSA-N	C28H29F2N5O	489.571
COC1=CC(=C2C(=C1)C=CC=N2)N3CCN(CC3)C4CCN(CC4)C5=C6C(=C(C=C5)F)C=C(C=N6)C(F)(F)F	12004255	OSRWFGCIJIRBCM-UHFFFAOYSA-N	C29H29F4N5O	539.579
COC1=CC(=C2C(=C1)C=CC=N2)N3CCN(CC3)C4CCN(CC4)C5=C6C(=CC(=C5)Br)C=CC=N6	12004226	POCSVEHDZIFYRI-UHFFFAOYSA-N	C28H30BrN5O	532.486
CC1=CC(=NC2=C1C=CC=C2N3CCC(CC3)N4CCN(CC4)C5=C6C(=CC(=C5)OC)C=CC=N6)C	12004201	VCZUIKWAOYYMFS-UHFFFAOYSA-N	C30H35N5O	481.644
CC1=C2C=CC=C(C2=NC=C1)N3CCC(CC3)N4CCN(CC4)C5=C6C(=CC(=C5)OC)C=CC=N6	12004200	AZWXAFUKSVZQEG-UHFFFAOYSA-N	C29H33N5O	467.617
CC1=CN=C2C(=C1)C=CC=C2N3CCC(CC3)N4CCN(CC4)C5=C6C(=CC(=C5)OC)C=CC=N6	12004199	YYOFFKVGWHJPMJ-UHFFFAOYSA-N	C29H33N5O	467.617
CC1=NC2=C(C=CC=C2N3CCC(CC3)N4CCN(CC4)C5=C6C(=CC(=C5)OC)C=CC=N6)C=C1	12004197	AGKQMEJGGYUHPL-UHFFFAOYSA-N	C29H33N5O	467.617
C1CN(CCN1)C2=CC=CC3=C2N=CC=C3	11830786	DCUZDOXGNVJQQL-UHFFFAOYSA-N	C13H15N3	213.284
C[N+]1=CC=CC2=C1C3=C(C=CC=N3)C=C2.[I-]	11771610	PGDZXKJBWOCVSH-UHFFFAOYSA-M	C13H11IN2	322.149
CC(C)(CCC1=CC2=C(C=C1)C3=C(C4=C2C=C(C=C4)Cl)N=C(N3)C5=C(C=CC=C5C#N)C#N)O	11712400	ACEVGPZZRBXKDD-UHFFFAOYSA-N	C28H21ClN4O	464.953
CC(C)(C#CC1=CC2=C(C=C1)C3=C(C4=C2C=C(C=C4)Cl)N=C(N3)C5=C(C=CC=C5C#N)C#N)O	11705274	XHYZCGGTDZPVPB-UHFFFAOYSA-N	C28H17ClN4O	460.921
CN(CC1=NC2=C(C=CC=C2N1)CCCN3CCCCC3)C4CCCC5=C4N=CC=C5	11704409	MKNFQYOGYHJLFR-UHFFFAOYSA-N	C26H35N5	417.601
CN(CC1=NC2=C(C=CC=C2N1)CNCCC3=CN=CN3)C4CCCC5=C4N=CC=C5	11697340	FWOUHVFETOOCEE-UHFFFAOYSA-N	C24H29N7	415.545
CN(CC1=NC2=C(C=CC=C2N1)C(=O)NCCC3=CN=CN3)C4CCCC5=C4N=CC=C5	11683397	VLMHVPDHRBQBED-UHFFFAOYSA-N	C24H27N7O	429.528
CC1=C(C=C(C=C1)O)C2=CC(=C3C(=C2)N=NC(=N3)NC4=CC=C(C=C4)S(=O)(=O)NCCN5CCCC5)C	11678004	PHSGAESTNBYAHM-UHFFFAOYSA-N	C27H30N6O3S	518.636
CC1CN(CCN1C2=NC3=C(N2)C=C(C=C3C4=CC(=C(C(=C4)F)F)F)C(F)(F)F)C5=C(C=C(C=N5)C(C)O)Cl	11628367	MVTYPGQUVNWNEB-CHWSQXEVSA-N	C26H22ClF6N5O	569.936
CC12C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(C(=O)OC)O	11612445	KOZFSFOOLUUIGY-CYBHFKQVSA-N	C27H21N3O5	467.481
CCN(CCN1CCCC1)S(=O)(=O)C2=CC=C(C=C2)NC3=NC4=C(C=C(C=C4N=N3)C5=C(C=CC(=C5)O)Cl)C	11577746	BGKZQFXBRTXGLE-UHFFFAOYSA-N	C28H31ClN6O3S	567.105
CN(CC1=NC2=C(C=CC=C2N1)CN3CCNCC3)C4CCCC5=C4N=CC=C5	11545596	HOTFDACOUFWRFX-UHFFFAOYSA-N	C23H30N6	390.535
CN(C)CCCC1=C2C(=CC=C1)NC(=N2)CN(C)C3CCCC4=C3N=CC=C4	11538107	TXSSWGGJUUVKKX-UHFFFAOYSA-N	C23H31N5	377.536
CN(CC1=NC2=C(C=CC=C2N1)CCCN)C3CCCC4=C3N=CC=C4	11537579	PCHFSEFNDXTJDN-UHFFFAOYSA-N	C21H27N5	349.482
CN(CC1=NC2=C(C=CC=C2N1)C(=O)N3CCNCC3)C4CCCC5=C4N=CC=C5	11531533	UZYUJPSWCDMVEI-UHFFFAOYSA-N	C23H28N6O	404.518
CC1=C2C(=CC(=C1)C3=C(C=CC(=C3)O)Cl)N=NC(=N2)NC4=CC=C(C=C4)S(=O)(=O)N(C)CCN5CCCC5	11526872	NXTAONONNMIHOO-UHFFFAOYSA-N	C27H29ClN6O3S	553.078
CC1=C2C(=CC(=C1)C3=C(C=CC(=C3)O)Cl)N=NC(=N2)NC4=CC=C(C=C4)C(=O)N5CCN(CC5)C	11526010	DKNHELJFXSXKQW-UHFFFAOYSA-N	C26H25ClN6O2	488.976
CN(CC1=NC2=C(C=CC=C2N1)CCCN3CCCC3)C4CCCC5=C4N=CC=C5	11524227	JFCUMHNRFWTSSD-UHFFFAOYSA-N	C25H33N5	403.574
CC1=C2C(=CC=C1)NC(=N2)C3=NC4=CC=CC=C4N=C3	11521761	HQNVISKJTIKRQJ-UHFFFAOYSA-N	C16H12N4	260.3
CC1CN(CCN1C2=NC3=C(N2)C=C(C=C3C4=CC(=C(C(=C4)F)F)F)C(F)(F)F)C5=C(C=C(C=N5)C(=O)OC)Cl	11519896	KDNSEVMHCTWZMI-GFCCVEGCSA-N	C26H20ClF6N5O2	583.919
CC1CN(CCN1C2=NC3=C(N2)C=C(C=C3C4=CC(=C(C(=C4)F)F)F)C(F)(F)F)C5=C(C=C(C=N5)CO)C(F)(F)F	11512668	HMULQEIBOXUZNN-GFCCVEGCSA-N	C26H20F9N5O	589.466
CN(CC1=NC2=C(C=CC=C2N1)C(=O)NCCN)C3CCCC4=C3N=CC=C4	11509117	DWASOSKRUBULNA-UHFFFAOYSA-N	C21H26N6O	378.48
CS(=O)(=O)OCCN(CCBr)C1=C(C=C(C=C1C(=O)NCCOP(=O)(O)O)[N+](=O)[O-])[N+](=O)[O-]	11455973	GZSOKPMDWVRVMG-UHFFFAOYSA-N	C14H20BrN4O12PS	579.268
CC1(CC(=CC(N1O)(C)C)C2=NC3=C(C=CC=C3N2)C(=O)N)C	11415773	BLTUJDLUFKZXMV-UHFFFAOYSA-N	C17H22N4O2	314.389
CC1(C(=C(C(N1)(C)C)C2=NC3=C(C=CC=C3N2)C(=O)N)C4=CC=CC=C4)C	11348947	MHHZAEHHILULSB-UHFFFAOYSA-N	C22H24N4O	360.461
CC1=C2C(=CC(=C1)C3=C(C=CC(=C3F)O)Cl)N=NC(=N2)NC4=CC=C(C=C4)S(=O)(=O)NCCN5CCCC5	11307464	CSXVLYGUGWXOAL-UHFFFAOYSA-N	C26H26ClFN6O3S	557.041
CCCNC1CC2=C3C(=CC=C2)NC(=O)N3C1	11206997	XTWUNLMHXDDOMD-UHFFFAOYSA-N	C13H17N3O	231.299
CC(C)N(C)C1CCC(C(C1)CS(=O)(=O)C2=CC=C(C=C2)Br)NC(=O)CC3=NC4=C(C=CC=C4N3)C(F)(F)F	11192943	PNNURZBAOYBVQO-KPLVRAHFSA-N	C27H32BrF3N4O3S	629.537
CC(CN(C)C)NC(=O)C1=C2C(=CC=C1)N=C3C=CC4=C(C3=N2)C=CC=C4OC	11090378	ACAXGYADTLFREX-UHFFFAOYSA-N	C23H24N4O2	388.471
CC(=O)NCCC1=CNC2=C(C=C(C=C12)OC)[N+](=O)[O-]	11065731	ASWXVGFQQDLSDJ-UHFFFAOYSA-N	C13H15N3O4	277.28
CC1=C(C2=C(C=C1)N(C=N2)CCCCC3(C4=CC=CC=C4C5=CC=CC=C53)C(=O)NCC(F)(F)F)NC(=O)C6=CC=CC=C6C7=CC=C(C=C7)C(F)(F)F	10771297	JSERVZZVBREDDK-UHFFFAOYSA-N	C42H34F6N4O2	740.75
CC(C)CN1CCC(CC1)CNC(=O)C2=CC(=CC3=C2N=CN3)Cl	10472977	GJOQATQYBJWPMX-UHFFFAOYSA-N	C18H25ClN4O	348.875
CN1C(=O)CN2C=C(C(=O)C3=CC(=CC1=C32)CN(C)CC(C4=CC5=CC=CC=C5O4)O)C(=O)NCC6=CC=C(C=C6)Cl	10312170	MYJRZQIQQWFCKY-UHFFFAOYSA-N	C32H29ClN4O5	585.057
CN1C(=O)CN2C=C(C(=O)C3=CC(=CC1=C32)CN(C)CC(C4=NC=CN=C4)O)C(=O)NCC5=CC=C(C=C5)Cl	10311837	YHCFOSVYZUQLMX-XMMPIXPASA-N	C28H27ClN6O4	547.012
COC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC3=C2NC=C3Cl	10246436	UEIFSFBNRBJSCK-UHFFFAOYSA-N	C15H13ClN2O3S	336.79
CN1C(=O)CN2C=C(C(=O)C3=CC(=CC1=C32)CN(C)CC(C4=NC5=CC=CC=C5C=C4)O)C(=O)NCC6=CC=C(C=C6)Cl	10240046	KTWPDMCUXSYASR-UHFFFAOYSA-N	C33H30ClN5O4	596.084
CN1C(=O)CN2C=C(C(=O)C3=CC(=CC1=C32)CN(C)CC(C4=CC=CO4)O)C(=O)NCC5=CC=C(C=C5)Cl	10239581	DZICLPIASSYXAA-HSZRJFAPSA-N	C28H27ClN4O5	534.997
CN1C(=O)CN2C=C(C(=O)C3=CC(=CC1=C32)CN(C)CC(C4=NC=CS4)O)C(=O)NCC5=CC=C(C=C5)Cl	10218360	XSHMDFQMXDYBHH-JOCHJYFZSA-N	C27H26ClN5O4S	552.046
CN1C(=O)CN2C=C(C(=O)C3=CC(=CC1=C32)CN(C)CC(C4=CSC=C4)O)C(=O)NCC5=CC=C(C=C5)Cl	10218351	VLQZDBABYIACOT-XMMPIXPASA-N	C28H27ClN4O4S	551.058
CN1C(=O)CN2C=C(C(=O)C3=CC(=CC1=C32)CN(C)CC(C4=CN=CC=C4)O)C(=O)NCC5=CC=C(C=C5)Cl	10218307	WZLIAUBDYAQYOL-RUZDIDTESA-N	C29H28ClN5O4	546.024
CN1C(=O)CN2C=C(C(=O)C3=CC(=CC1=C32)CN(C)CC(C4=CC5=CC=CC=C5O4)O)C(=O)NCC6=CC=C(C=C6)Cl	10196763	MYJRZQIQQWFCKY-SANMLTNESA-N	C32H29ClN4O5	585.057
CN1C(=O)CN2C=C(C(=O)C3=CC(=CC1=C32)CN(C)CC(C4=CC=CC=N4)O)C(=O)NCC5=CC=C(C=C5)Cl	10196450	CREJFNMGTZPNLC-RUZDIDTESA-N	C29H28ClN5O4	546.024
CN1C(=O)CN2C=C(C(=O)C3=CC(=CC1=C32)CN(C)CC(C4=CSC5=CC=CC=C54)O)C(=O)NCC6=CC=C(C=C6)Cl	10175370	UKNHTZNMYJBABO-UHFFFAOYSA-N	C32H29ClN4O4S	601.118
C1COCCN1CC2=CC3=C4C(=C2)C(=O)C(=CN4CC(=O)N3CCO)C(=O)NCC5=CC=C(C=C5)Cl	10174583	XQAXJIQPJNNDIN-UHFFFAOYSA-N	C26H27ClN4O5	510.975
CN1CCN(CC1)C2=CC=CC3=CC(=CN=C32)S(=O)(=O)C4=CC=CC(=C4)F	10172764	PXVJEDOZGDZJQY-UHFFFAOYSA-N	C20H20FN3O2S	385.457
CN1C(=O)CN2C=C(C(=O)C3=CC(=CC1=C32)CN(C)CC(C4=CC=CC=C4)O)C(=O)NCC5=CC=C(C=C5)Cl	10152877	VKJOEDAJUCENLF-AREMUKBSSA-N	C30H29ClN4O4	545.036
CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=C5C(=CC=C4)NC=N5	10150796	FGBDLJIVZVBTAG-UHFFFAOYSA-N	C24H27N5O	401.514
C1CN(CCN1)C2=CC=CC3=C2NC=C3S(=O)(=O)C4=CC(=CC=C4)Cl	10134086	ROLMXIQSKFYWJD-UHFFFAOYSA-N	C18H18ClN3O2S	375.871
CC1=CC=CC2=NC3=CC=CC(=C3N=C12)C(=O)NCCCN(C)CCCNC(=O)C4=C5C(=CC=C4)N=C6C=CC=C(C6=N5)C	10054059	LABIOTOTDTUUOR-UHFFFAOYSA-N	C35H35N7O2	585.712
CN(C)CCCN1C2=C(C=CC3=C2CC(CO3)CN(C)C)N=C1N	9996819	HTUXJUVSTFSWOD-UHFFFAOYSA-N	C18H29N5O	331.464
CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC	9956178	HKSZLNNOFSGOKW-GKHVWRADSA-N	C28H26N4O3	466.541
CN1C2=C(C=CC3=NC4=CC=CC(=C4N=C32)C(=O)NCCN(C)C)C=N1	9946290	OKRIKDYVMDGFJU-UHFFFAOYSA-N	C19H20N6O	348.41
CN1C(=O)CN2C=C(C(=O)C3=CC(=CC1=C32)CN(C)CC(C4=CC5=CC=CC=C5O4)O)C(=O)NCC6=CC=C(C=C6)Cl	9938296	MYJRZQIQQWFCKY-AREMUKBSSA-N	C32H29ClN4O5	585.057
C1=CC2=C(C(=C1)O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NC=O)C6=C(N4C7C(C(C(C(O7)CO)O)O)O)C(=CC=C6)O	9915861	WHTCLLAVOBBKHK-ISCYQWKGSA-N	C27H22N4O10	562.491
CC(=O)NCCC1=C2C3=C(C=CN=C3C4=C1SCC(=O)N4)C5=CC=CC=C5N2	9908435	IHFPKDUIXNIBMM-UHFFFAOYSA-N	C21H18N4O2S	390.461
CCC(C1=C2C(=CC(=C1Cl)Cl)NC(=O)C(=O)N2)N3C=NN=C3	9905933	LEYPOMSTRVKGIO-UHFFFAOYSA-N	C13H11Cl2N5O2	340.164
CN1CCC2=C(C=C3C(=C2C1)NC(=O)C(=O)N3)[N+](=O)[O-]	9903685	GDSGJOIKTYTOQG-UHFFFAOYSA-N	C12H12N4O4	276.252
CC1=CC=CC2=NC3=CC=CC(=C3N=C12)C(=O)NCCN(C)CCCN(C)CCNC(=O)C4=C5C(=CC=C4)N=C6C=CC=C(C6=N5)C	9873997	QTPXBZWTQKSIIQ-UHFFFAOYSA-N	C37H40N8O2	628.781
CCN(CC)CC=CC1=C(C2=C(C3=C(C=C2)N=C(N3C)NC4=C(C=CC=C4Cl)Cl)C(=O)N1)C	9869943	BPLTVYXMXOYIBK-DHZHZOJOSA-N	C25H27Cl2N5O	484.425
C1=CC(=C2C(=C1)N(C(=N2)C3=C(C=CC=C3F)F)CC4=C(C=CC=C4F)F)C#N	9864701	SAIBQXSSSPUXRN-UHFFFAOYSA-N	C21H11F4N3	381.334
CC12C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(C(=O)O)O	9846716	AMSOPBXQXSAAAC-WOPPVIIVSA-N	C26H19N3O5	453.454
C1CC2=CC(=CC3=C2N(C1CC(=O)NC4=CC=CC=C4)C(=O)C(=O)N3)Br	9844661	KPMYRXGASZVFJC-AWEZNQCLSA-N	C19H16BrN3O3	414.259
CCC1=CC(=C(C2=C1N(C(=N2)C3=CC=C(O3)P(=O)(O)O)CC(C)C)N)F	9842886	GSEADEUPRWQKIW-UHFFFAOYSA-N	C17H21FN3O4P	381.344
